YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,3,16,1,DL,2040,N718TW,SFO,JFK,1605,1602.0,-3.0,10.0,1612.0,330.0,288.0,272.0,2586,2344.0,6.0,35,2350.0,-45.0,0,0,,,,,,
2015,3,16,1,DL,1728,N3760C,LAS,JFK,1606,1605.0,-1.0,18.0,1623.0,292.0,275.0,252.0,2248,2335.0,5.0,2358,2340.0,-18.0,0,0,,,,,,
2015,3,16,1,DL,2362,N703TW,LAX,JFK,1610,1608.0,-2.0,24.0,1632.0,319.0,312.0,282.0,2475,14.0,6.0,29,20.0,-9.0,0,0,,,,,,
2015,3,16,1,B6,26,N584JB,TPA,JFK,1614,1622.0,8.0,11.0,1633.0,169.0,170.0,152.0,1005,1905.0,7.0,1903,1912.0,9.0,0,0,,,,,,
2015,3,16,1,UA,233,N596UA,LAX,JFK,1621,1618.0,-3.0,11.0,1629.0,319.0,294.0,276.0,2475,5.0,7.0,40,12.0,-28.0,0,0,,,,,,
2015,3,16,1,DL,332,N3737C,SJU,JFK,1640,1636.0,-4.0,11.0,1647.0,250.0,255.0,236.0,1598,2043.0,8.0,2050,2051.0,1.0,0,0,,,,,,
2015,3,16,1,B6,1254,N607JB,PBI,JFK,1642,1639.0,-3.0,13.0,1652.0,173.0,184.0,160.0,1028,1932.0,11.0,1935,1943.0,8.0,0,0,,,,,,
2015,3,16,1,AA,180,N796AA,LAX,JFK,1655,1655.0,0.0,38.0,1733.0,322.0,351.0,298.0,2475,131.0,15.0,117,146.0,29.0,0,0,,29.0,0.0,0.0,0.0,0.0
2015,3,16,1,DL,1830,N383DN,SLC,JFK,1700,1702.0,2.0,15.0,1717.0,259.0,240.0,219.0,1990,2256.0,6.0,2319,2302.0,-17.0,0,0,,,,,,
2015,3,16,1,DL,2653,N361NB,MCO,JFK,1700,1652.0,-8.0,10.0,1702.0,160.0,167.0,145.0,944,1927.0,12.0,1940,1939.0,-1.0,0,0,,,,,,
2015,3,16,1,B6,1402,N216JB,FLL,JFK,1715,1710.0,-5.0,13.0,1723.0,185.0,184.0,162.0,1069,2005.0,9.0,2020,2014.0,-6.0,0,0,,,,,,
2015,3,16,1,B6,1317,N355JB,BOS,JFK,1725,1725.0,0.0,22.0,1747.0,88.0,71.0,42.0,187,1829.0,7.0,1853,1836.0,-17.0,0,0,,,,,,
2015,3,16,1,MQ,3295,N818MQ,RDU,JFK,1725,1756.0,31.0,20.0,1816.0,107.0,115.0,81.0,427,1937.0,14.0,1912,1951.0,39.0,0,0,,8.0,0.0,0.0,31.0,0.0
2015,3,16,1,DL,2542,N345NB,MSY,JFK,1730,1734.0,4.0,10.0,1744.0,183.0,190.0,160.0,1182,2124.0,20.0,2133,2144.0,11.0,0,0,,,,,,
2015,3,16,1,DL,1419,N958DL,ATL,JFK,1740,1738.0,-2.0,15.0,1753.0,150.0,141.0,117.0,760,1950.0,9.0,2010,1959.0,-11.0,0,0,,,,,,
2015,3,16,1,B6,1684,N568JB,MCO,JFK,1743,1739.0,-4.0,10.0,1749.0,166.0,160.0,143.0,944,2012.0,7.0,2029,2019.0,-10.0,0,0,,,,,,
2015,3,16,1,B6,1042,N638JB,SAV,JFK,1755,1744.0,-11.0,12.0,1756.0,132.0,133.0,111.0,718,1947.0,10.0,2007,1957.0,-10.0,0,0,,,,,,
2015,3,16,1,DL,793,N899AT,BOS,JFK,1755,1813.0,18.0,33.0,1846.0,91.0,85.0,42.0,187,1928.0,10.0,1926,1938.0,12.0,0,0,,,,,,
2015,3,16,1,AA,1096,N3ALAA,BOS,JFK,1800,1759.0,-1.0,18.0,1817.0,85.0,69.0,42.0,187,1859.0,9.0,1925,1908.0,-17.0,0,0,,,,,,
2015,3,16,1,AA,1029,N3JNAA,DCA,JFK,1805,1757.0,-8.0,30.0,1827.0,73.0,92.0,51.0,213,1918.0,11.0,1918,1929.0,11.0,0,0,,,,,,
2015,3,16,1,B6,576,N184JB,MSY,JFK,1805,1751.0,-14.0,11.0,1802.0,175.0,186.0,166.0,1182,2148.0,9.0,2200,2157.0,-3.0,0,0,,,,,,
2015,3,16,1,B6,426,N649JB,TPA,JFK,1811,1804.0,-7.0,13.0,1817.0,169.0,175.0,153.0,1005,2050.0,9.0,2100,2059.0,-1.0,0,0,,,,,,
2015,3,16,1,B6,402,N323JB,FLL,JFK,1823,1854.0,31.0,11.0,1905.0,180.0,184.0,166.0,1069,2151.0,7.0,2123,2158.0,35.0,0,0,,4.0,0.0,31.0,0.0,0.0
2015,3,16,1,B6,84,N580JB,MCO,JFK,1828,1840.0,12.0,18.0,1858.0,161.0,175.0,143.0,944,2121.0,14.0,2109,2135.0,26.0,0,0,,14.0,0.0,12.0,0.0,0.0
2015,3,16,1,B6,478,N509JB,JAX,JFK,1828,1818.0,-10.0,8.0,1826.0,152.0,144.0,128.0,828,2034.0,8.0,2100,2042.0,-18.0,0,0,,,,,,
2015,3,16,1,B6,1106,N634JB,ORD,JFK,1832,1857.0,25.0,17.0,1914.0,138.0,122.0,95.0,740,2149.0,10.0,2150,2159.0,9.0,0,0,,,,,,
2015,3,16,1,B6,585,N193JB,ROC,JFK,1840,1923.0,43.0,7.0,1930.0,87.0,66.0,51.0,264,2021.0,8.0,2007,2029.0,22.0,0,0,,0.0,0.0,5.0,17.0,0.0
2015,3,16,1,AA,2292,N5FFAA,MIA,JFK,1845,1842.0,-3.0,14.0,1856.0,182.0,179.0,153.0,1089,2129.0,12.0,2147,2141.0,-6.0,0,0,,,,,,
2015,3,16,1,B6,1374,N505JB,CHS,JFK,1845,1835.0,-10.0,21.0,1856.0,118.0,137.0,106.0,636,2042.0,10.0,2043,2052.0,9.0,0,0,,,,,,
2015,3,16,1,AA,1480,N3AHAA,CLT,JFK,1850,1841.0,-9.0,13.0,1854.0,106.0,131.0,103.0,541,2037.0,15.0,2036,2052.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2015,3,16,1,B6,704,N794JB,SJU,JFK,1850,1849.0,-1.0,10.0,1859.0,239.0,262.0,245.0,1598,2304.0,7.0,2249,2311.0,22.0,0,0,,22.0,0.0,0.0,0.0,0.0
2015,3,16,1,AA,2285,N3KYAA,MCO,JFK,1856,1846.0,-10.0,10.0,1856.0,154.0,155.0,136.0,944,2112.0,9.0,2130,2121.0,-9.0,0,0,,,,,,
2015,3,16,1,DL,2652,N906AT,TPA,JFK,1859,1855.0,-4.0,17.0,1912.0,172.0,172.0,146.0,1005,2138.0,9.0,2151,2147.0,-4.0,0,0,,,,,,
2015,3,16,1,B6,1730,N292JB,RSW,JFK,1931,1930.0,-1.0,12.0,1942.0,172.0,176.0,156.0,1074,2218.0,8.0,2223,2226.0,3.0,0,0,,,,,,
2015,3,16,1,MQ,3365,N528MQ,DCA,JFK,1935,1929.0,-6.0,47.0,2016.0,77.0,104.0,47.0,213,2103.0,10.0,2052,2113.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0
2015,3,16,1,B6,1808,N231JB,IAD,JFK,1938,1929.0,-9.0,42.0,2011.0,92.0,101.0,50.0,228,2101.0,9.0,2110,2110.0,0.0,0,0,,,,,,
2015,3,16,1,DL,2495,N926DL,MIA,JFK,1940,1941.0,1.0,23.0,2004.0,185.0,193.0,163.0,1089,2247.0,7.0,2245,2254.0,9.0,0,0,,,,,,
2015,3,16,1,AA,312,N5FHAA,MIA,JFK,1950,1945.0,-5.0,25.0,2010.0,173.0,193.0,158.0,1089,2248.0,10.0,2243,2258.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
2015,3,16,1,B6,302,N563JB,FLL,JFK,1959,1951.0,-8.0,26.0,2017.0,174.0,189.0,158.0,1069,2255.0,5.0,2253,2300.0,7.0,0,0,,,,,,
2015,3,16,1,B6,1118,N358JB,CLT,JFK,2000,1953.0,-7.0,14.0,2007.0,114.0,116.0,94.0,541,2141.0,8.0,2154,2149.0,-5.0,0,0,,,,,,
2015,3,16,1,B6,1186,N247JB,RDU,JFK,2006,2011.0,5.0,35.0,2046.0,105.0,118.0,75.0,427,2201.0,8.0,2151,2209.0,18.0,0,0,,13.0,0.0,5.0,0.0,0.0
2015,3,16,1,B6,454,N913JB,PBI,JFK,2015,2014.0,-1.0,20.0,2034.0,161.0,181.0,152.0,1028,2306.0,9.0,2256,2315.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0
2015,3,16,1,DL,2601,N953DL,MCO,JFK,2021,2016.0,-5.0,11.0,2027.0,158.0,161.0,144.0,944,2251.0,6.0,2259,2257.0,-2.0,0,0,,,,,,
2015,3,16,1,DL,2659,N945DL,FLL,JFK,2023,2019.0,-4.0,12.0,2031.0,181.0,175.0,158.0,1069,2309.0,5.0,2324,2314.0,-10.0,0,0,,,,,,
2015,3,16,1,DL,348,N3734B,SJU,JFK,2026,2020.0,-6.0,14.0,2034.0,250.0,262.0,238.0,1598,32.0,10.0,36,42.0,6.0,0,0,,,,,,
2015,3,16,1,DL,1084,N316NB,DTW,JFK,2030,2026.0,-4.0,29.0,2055.0,113.0,114.0,74.0,509,2209.0,11.0,2223,2220.0,-3.0,0,0,,,,,,
2015,3,16,1,B6,317,N329JB,BOS,JFK,2040,2037.0,-3.0,14.0,2051.0,80.0,65.0,42.0,187,2133.0,9.0,2200,2142.0,-18.0,0,0,,,,,,
2015,3,16,1,B6,1604,N521JB,SJU,JFK,2045,2041.0,-4.0,10.0,2051.0,234.0,264.0,241.0,1598,52.0,13.0,39,105.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0
2015,3,16,1,DL,1750,N991DL,ATL,JFK,2045,2047.0,2.0,22.0,2109.0,141.0,150.0,114.0,760,2303.0,14.0,2306,2317.0,11.0,0,0,,,,,,
2015,3,16,1,B6,384,N570JB,MCO,JFK,2050,2053.0,3.0,13.0,2106.0,148.0,162.0,141.0,944,2327.0,8.0,2318,2335.0,17.0,0,0,,14.0,0.0,3.0,0.0,0.0
2015,3,16,1,B6,90,N708JB,SAN,JFK,2052,2049.0,-3.0,16.0,2105.0,304.0,308.0,280.0,2446,445.0,12.0,456,457.0,1.0,0,0,,,,,,
2015,3,16,1,B6,1001,N355JB,BUF,JFK,2053,2057.0,4.0,9.0,2106.0,87.0,75.0,59.0,301,2205.0,7.0,2220,2212.0,-8.0,0,0,,,,,,
2015,3,16,1,AA,1406,N3AUAA,MIA,JFK,2108,2150.0,42.0,18.0,2208.0,171.0,176.0,147.0,1089,35.0,11.0,2359,46.0,47.0,0,0,,5.0,0.0,42.0,0.0,0.0
2015,3,16,1,B6,712,N627JB,LAS,JFK,2109,2108.0,-1.0,19.0,2127.0,286.0,275.0,250.0,2248,437.0,6.0,455,443.0,-12.0,0,0,,,,,,
2015,3,16,1,B6,624,N929JB,LAX,JFK,2111,2118.0,7.0,16.0,2134.0,311.0,300.0,277.0,2475,511.0,7.0,522,518.0,-4.0,0,0,,,,,,
2015,3,16,1,B6,554,N591JB,PBI,JFK,2115,2130.0,15.0,12.0,2142.0,155.0,167.0,149.0,1028,11.0,6.0,2350,17.0,27.0,0,0,,12.0,0.0,13.0,2.0,0.0
2015,3,16,1,DL,2240,N624AG,SFO,JFK,2115,2111.0,-4.0,17.0,2128.0,327.0,295.0,272.0,2586,500.0,6.0,542,506.0,-36.0,0,0,,,,,,
2015,3,16,1,B6,1206,N827JB,PDX,JFK,2120,2115.0,-5.0,12.0,2127.0,309.0,270.0,252.0,2454,439.0,6.0,529,445.0,-44.0,0,0,,,,,,
2015,3,16,1,B6,916,N946JB,SFO,JFK,2129,2123.0,-6.0,8.0,2131.0,326.0,286.0,272.0,2586,503.0,6.0,555,509.0,-46.0,0,0,,,,,,
2015,3,16,1,B6,14,N529JB,LGB,JFK,2130,2129.0,-1.0,10.0,2139.0,308.0,322.0,281.0,2465,520.0,31.0,538,551.0,13.0,0,0,,,,,,
2015,3,16,1,B6,1802,N907JB,FLL,JFK,2130,2126.0,-4.0,15.0,2141.0,164.0,180.0,157.0,1069,18.0,8.0,14,26.0,12.0,0,0,,,,,,
2015,3,16,1,US,632,N672AW,PHX,JFK,2135,2131.0,-4.0,10.0,2141.0,272.0,266.0,246.0,2153,447.0,10.0,507,457.0,-10.0,0,0,,,,,,
2015,3,16,1,DL,1162,N190DN,LAX,JFK,2140,2251.0,71.0,32.0,2323.0,305.0,326.0,284.0,2475,707.0,10.0,545,717.0,92.0,0,0,,21.0,0.0,4.0,67.0,0.0
2015,3,16,1,UA,912,N587UA,LAX,JFK,2140,2133.0,-7.0,20.0,2153.0,319.0,314.0,284.0,2475,537.0,10.0,559,547.0,-12.0,0,0,,,,,,
2015,3,16,1,B6,168,N520JB,OAK,JFK,2143,2152.0,9.0,13.0,2205.0,316.0,294.0,274.0,2576,539.0,7.0,559,546.0,-13.0,0,0,,,,,,
2015,3,16,1,B6,264,N659JB,SEA,JFK,2144,2149.0,5.0,16.0,2205.0,304.0,273.0,250.0,2422,515.0,7.0,548,522.0,-26.0,0,0,,,,,,
2015,3,16,1,B6,358,N554JB,BUR,JFK,2147,2142.0,-5.0,13.0,2155.0,308.0,292.0,273.0,2465,528.0,6.0,555,534.0,-21.0,0,0,,,,,,
2015,3,16,1,B6,184,N508JB,MCO,JFK,2149,2143.0,-6.0,15.0,2158.0,144.0,169.0,143.0,944,21.0,11.0,13,32.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0
2015,3,16,1,VX,260,N836VA,LAS,JFK,2200,2158.0,-2.0,17.0,2215.0,295.0,279.0,257.0,2248,532.0,5.0,555,537.0,-18.0,0,0,,,,,,
2015,3,16,1,AA,10,N785AA,LAX,JFK,2210,2207.0,-3.0,24.0,2231.0,321.0,314.0,281.0,2475,612.0,9.0,631,621.0,-10.0,0,0,,,,,,
2015,3,16,1,DL,1227,N3733Z,PHX,JFK,2210,2209.0,-1.0,14.0,2223.0,274.0,257.0,236.0,2153,519.0,7.0,544,526.0,-18.0,0,0,,,,,,
2015,3,16,1,US,1898,N584UW,CLT,JFK,2210,2205.0,-5.0,12.0,2217.0,103.0,106.0,84.0,541,2341.0,10.0,2353,2351.0,-2.0,0,0,,,,,,
2015,3,16,1,DL,1912,N3742C,PDX,JFK,2214,2243.0,29.0,14.0,2257.0,315.0,266.0,245.0,2454,602.0,7.0,629,609.0,-20.0,0,0,,,,,,
2015,3,16,1,DL,2637,N822DN,LAS,JFK,2215,2213.0,-2.0,17.0,2230.0,290.0,280.0,254.0,2248,544.0,9.0,605,553.0,-12.0,0,0,,,,,,
2015,3,16,1,AA,18,N793AA,SFO,JFK,2225,2222.0,-3.0,20.0,2242.0,324.0,306.0,277.0,2586,619.0,9.0,649,628.0,-21.0,0,0,,,,,,
2015,3,16,1,B6,1602,N615JB,FLL,JFK,2230,2227.0,-3.0,14.0,2241.0,163.0,174.0,152.0,1069,113.0,8.0,113,121.0,8.0,0,0,,,,,,
2015,3,16,1,UA,824,N546UA,SFO,JFK,2230,2225.0,-5.0,25.0,2250.0,324.0,314.0,279.0,2586,629.0,10.0,654,639.0,-15.0,0,0,,,,,,
2015,3,16,1,DL,1542,N379DA,SEA,JFK,2249,2250.0,1.0,19.0,2309.0,308.0,278.0,253.0,2422,622.0,6.0,657,628.0,-29.0,0,0,,,,,,
2015,3,16,1,DL,1262,N722TW,LAX,JFK,2255,2253.0,-2.0,25.0,2318.0,320.0,311.0,277.0,2475,655.0,9.0,715,704.0,-11.0,0,0,,,,,,
2015,3,16,1,B6,136,N526JB,PHX,JFK,2256,2313.0,17.0,23.0,2336.0,285.0,278.0,249.0,2153,645.0,6.0,641,651.0,10.0,0,0,,,,,,
2015,3,16,1,B6,670,N655JB,SJC,JFK,2304,2254.0,-10.0,12.0,2306.0,326.0,307.0,286.0,2569,652.0,9.0,730,701.0,-29.0,0,0,,,,,,
2015,3,16,1,B6,72,N768JB,SLC,JFK,2305,2303.0,-2.0,15.0,2318.0,255.0,240.0,215.0,1990,453.0,10.0,520,503.0,-17.0,0,0,,,,,,
2015,3,16,1,VX,420,N634VA,LAX,JFK,2305,2256.0,-9.0,7.0,2303.0,320.0,308.0,283.0,2475,646.0,18.0,725,704.0,-21.0,0,0,,,,,,
2015,3,16,1,VX,34,N845VA,SFO,JFK,2315,2312.0,-3.0,36.0,2348.0,340.0,325.0,279.0,2586,727.0,10.0,755,737.0,-18.0,0,0,,,,,,
2015,3,16,1,AA,30,N789AA,LAX,JFK,2325,2320.0,-5.0,16.0,2336.0,323.0,311.0,288.0,2475,724.0,7.0,748,731.0,-17.0,0,0,,,,,,
2015,3,16,1,B6,912,N766JB,LAS,JFK,2325,2353.0,28.0,18.0,11.0,290.0,285.0,260.0,2248,731.0,7.0,715,738.0,23.0,0,0,,0.0,0.0,23.0,0.0,0.0
2015,3,16,1,B6,162,N834JB,SMF,JFK,2338,2336.0,-2.0,10.0,2346.0,315.0,297.0,278.0,2521,724.0,9.0,753,733.0,-20.0,0,0,,,,,,
2015,3,16,1,DL,1264,N692DL,SLC,JFK,2340,2341.0,1.0,13.0,2354.0,258.0,229.0,210.0,1990,524.0,6.0,558,530.0,-28.0,0,0,,,,,,
2015,3,16,1,B6,66,N584JB,ABQ,JFK,2359,2350.0,-9.0,14.0,4.0,236.0,228.0,202.0,1826,526.0,12.0,555,538.0,-17.0,0,0,,,,,,
2015,3,16,1,B6,98,N547JB,DEN,JFK,2359,2350.0,-9.0,10.0,2400.0,213.0,191.0,175.0,1626,455.0,6.0,532,501.0,-31.0,0,0,,,,,,
2015,3,17,2,DL,2354,N399DA,SLC,JFK,55,55.0,0.0,13.0,108.0,259.0,245.0,222.0,1990,650.0,10.0,714,700.0,-14.0,0,0,,,,,,
2015,3,17,2,B6,1204,N635JB,SJU,JFK,59,49.0,-10.0,11.0,100.0,235.0,254.0,237.0,1598,457.0,6.0,454,503.0,9.0,0,0,,,,,,
2015,3,17,2,B6,746,N806JB,PSE,JFK,500,501.0,1.0,12.0,513.0,247.0,254.0,234.0,1617,907.0,8.0,907,915.0,8.0,0,0,,,,,,
2015,3,17,2,B6,1504,N561JB,SJU,JFK,500,502.0,2.0,10.0,512.0,246.0,256.0,238.0,1598,910.0,8.0,906,918.0,12.0,0,0,,,,,,
2015,3,17,2,B6,838,N563JB,BQN,JFK,501,450.0,-11.0,13.0,503.0,240.0,244.0,224.0,1576,847.0,7.0,901,854.0,-7.0,0,0,,,,,,
2015,3,17,2,B6,2001,N247JB,BUF,JFK,536,527.0,-9.0,10.0,537.0,84.0,81.0,58.0,301,635.0,13.0,700,648.0,-12.0,0,0,,,,,,
2015,3,17,2,B6,917,N590JB,BOS,JFK,545,545.0,0.0,12.0,557.0,75.0,67.0,43.0,187,640.0,12.0,700,652.0,-8.0,0,0,,,,,,
2015,3,17,2,B6,115,N355JB,SYR,JFK,550,541.0,-9.0,12.0,553.0,80.0,66.0,46.0,209,639.0,8.0,710,647.0,-23.0,0,0,,,,,,
2015,3,17,2,AA,292,N794AA,LAX,JFK,600,617.0,17.0,20.0,637.0,320.0,313.0,285.0,2475,1422.0,8.0,1420,1430.0,10.0,0,0,,,,,,
2015,3,17,2,B6,130,N505JB,RSW,JFK,600,601.0,1.0,30.0,631.0,163.0,187.0,146.0,1074,857.0,11.0,843,908.0,25.0,0,0,,24.0,0.0,1.0,0.0,0.0
2015,3,17,2,B6,154,N583JB,PBI,JFK,600,558.0,-2.0,12.0,610.0,158.0,161.0,141.0,1028,831.0,8.0,838,839.0,1.0,0,0,,,,,,
2015,3,17,2,B6,794,N821JB,AUS,JFK,600,556.0,-4.0,14.0,610.0,218.0,208.0,186.0,1521,1016.0,8.0,1038,1024.0,-14.0,0,0,,,,,,
2015,3,17,2,B6,2807,N329JB,PWM,JFK,600,551.0,-9.0,13.0,604.0,82.0,80.0,55.0,273,659.0,12.0,722,711.0,-11.0,0,0,,,,,,
2015,3,17,2,DL,750,N607AT,BOS,JFK,600,557.0,-3.0,20.0,617.0,80.0,75.0,47.0,187,704.0,8.0,720,712.0,-8.0,0,0,,,,,,
2015,3,17,2,MQ,3350,N818MQ,RDU,JFK,600,556.0,-4.0,14.0,610.0,92.0,102.0,79.0,427,729.0,9.0,732,738.0,6.0,0,0,,,,,,
2015,3,17,2,B6,233,N358JB,BTV,JFK,604,602.0,-2.0,13.0,615.0,87.0,86.0,64.0,266,719.0,9.0,731,728.0,-3.0,0,0,,,,,,
2015,3,17,2,AA,1165,N3KVAA,BOS,JFK,605,607.0,2.0,27.0,634.0,77.0,83.0,48.0,187,722.0,8.0,722,730.0,8.0,0,0,,,,,,
2015,3,17,2,B6,185,N184JB,ROC,JFK,607,554.0,-13.0,7.0,601.0,83.0,66.0,52.0,264,653.0,7.0,730,700.0,-30.0,0,0,,,,,,
2015,3,17,2,MQ,3432,N528MQ,DCA,JFK,610,609.0,-1.0,15.0,624.0,77.0,72.0,48.0,213,712.0,9.0,727,721.0,-6.0,0,0,,,,,,
2015,3,17,2,B6,1502,N715JB,FLL,JFK,614,605.0,-9.0,15.0,620.0,168.0,175.0,150.0,1069,850.0,10.0,902,900.0,-2.0,0,0,,,,,,
2015,3,17,2,B6,1678,N535JB,JAX,JFK,615,613.0,-2.0,14.0,627.0,135.0,130.0,109.0,828,816.0,7.0,830,823.0,-7.0,0,0,,,,,,
2015,3,17,2,B6,24,N937JB,LAX,JFK,630,624.0,-6.0,10.0,634.0,323.0,302.0,281.0,2475,1415.0,11.0,1453,1426.0,-27.0,0,0,,,,,,
2015,3,17,2,DL,2404,N376DA,SAN,JFK,630,630.0,0.0,24.0,654.0,326.0,327.0,293.0,2446,1447.0,10.0,1456,1457.0,1.0,0,0,,,,,,
2015,3,17,2,DL,1795,N3757D,LAS,JFK,637,630.0,-7.0,16.0,646.0,293.0,273.0,250.0,2248,1356.0,7.0,1430,1403.0,-27.0,0,0,,,,,,
2015,3,17,2,DL,2048,N3744F,PDX,JFK,641,643.0,2.0,14.0,657.0,318.0,288.0,268.0,2454,1425.0,6.0,1459,1431.0,-28.0,0,0,,,,,,
2015,3,17,2,B6,16,N945JB,SFO,JFK,645,639.0,-6.0,12.0,651.0,331.0,308.0,287.0,2586,1438.0,9.0,1516,1447.0,-29.0,0,0,,,,,,
2015,3,17,2,B6,1208,N323JB,IAD,JFK,645,640.0,-5.0,14.0,654.0,76.0,70.0,47.0,228,741.0,9.0,801,750.0,-11.0,0,0,,,,,,
2015,3,17,2,DL,1859,N712TW,SFO,JFK,645,641.0,-4.0,13.0,654.0,329.0,295.0,278.0,2586,1432.0,4.0,1514,1436.0,-38.0,0,0,,,,,,
2015,3,17,2,DL,1762,N191DN,LAX,JFK,650,646.0,-4.0,15.0,701.0,328.0,324.0,301.0,2475,1502.0,8.0,1518,1510.0,-8.0,0,0,,,,,,
2015,3,17,2,AA,24,N792AA,SFO,JFK,700,653.0,-7.0,20.0,713.0,330.0,315.0,288.0,2586,1501.0,7.0,1530,1508.0,-22.0,0,0,,,,,,
2015,3,17,2,AA,118,N790AA,LAX,JFK,700,651.0,-9.0,17.0,708.0,334.0,310.0,286.0,2475,1454.0,7.0,1534,1501.0,-33.0,0,0,,,,,,
2015,3,17,2,AA,236,N3GTAA,SEA,JFK,700,659.0,-1.0,19.0,718.0,317.0,294.0,267.0,2422,1445.0,8.0,1517,1453.0,-24.0,0,0,,,,,,
2015,3,17,2,AA,1260,N3JFAA,MIA,JFK,700,700.0,0.0,15.0,715.0,170.0,171.0,146.0,1089,941.0,10.0,950,951.0,1.0,0,0,,,,,,
2015,3,17,2,DL,326,N3743H,SJU,JFK,700,700.0,0.0,18.0,718.0,247.0,241.0,219.0,1598,1057.0,4.0,1107,1101.0,-6.0,0,0,,,,,,
2015,3,17,2,DL,418,N717TW,SEA,JFK,700,653.0,-7.0,19.0,712.0,315.0,299.0,272.0,2422,1444.0,8.0,1515,1452.0,-23.0,0,0,,,,,,
2015,3,17,2,DL,770,N956DL,MCO,JFK,700,656.0,-4.0,15.0,711.0,155.0,153.0,133.0,944,924.0,5.0,935,929.0,-6.0,0,0,,,,,,
2015,3,17,2,DL,1994,N3767,PHX,JFK,700,658.0,-2.0,13.0,711.0,282.0,259.0,239.0,2153,1410.0,7.0,1442,1417.0,-25.0,0,0,,,,,,
2015,3,17,2,DL,2032,N896AT,MSP,JFK,700,659.0,-1.0,13.0,712.0,163.0,137.0,119.0,1029,1011.0,5.0,1043,1016.0,-27.0,0,0,,,,,,
2015,3,17,2,VX,12,N623VA,SFO,JFK,700,657.0,-3.0,14.0,711.0,335.0,321.0,297.0,2586,1508.0,10.0,1535,1518.0,-17.0,0,0,,,,,,
2015,3,17,2,DL,2648,N910AT,TPA,JFK,705,658.0,-7.0,11.0,709.0,158.0,154.0,138.0,1005,927.0,5.0,943,932.0,-11.0,0,0,,,,,,
2015,3,17,2,B6,617,N646JB,BOS,JFK,708,709.0,1.0,21.0,730.0,83.0,70.0,42.0,187,812.0,7.0,831,819.0,-12.0,0,0,,,,,,
2015,3,17,2,B6,2084,N595JB,MCO,JFK,717,730.0,13.0,13.0,743.0,153.0,150.0,129.0,944,952.0,8.0,950,1000.0,10.0,0,0,,,,,,
2015,3,17,2,DL,782,N928DL,MIA,JFK,720,716.0,-4.0,20.0,736.0,183.0,174.0,148.0,1089,1004.0,6.0,1023,1010.0,-13.0,0,0,,,,,,
2015,3,17,2,VX,404,N629VA,LAX,JFK,730,732.0,2.0,11.0,743.0,320.0,302.0,285.0,2475,1528.0,6.0,1550,1534.0,-16.0,0,0,,,,,,
2015,3,17,2,US,2042,N733UW,CLT,JFK,734,730.0,-4.0,11.0,741.0,105.0,109.0,84.0,541,905.0,14.0,919,919.0,0.0,0,0,,,,,,
2015,3,17,2,B6,2101,N292JB,BUF,JFK,736,726.0,-10.0,11.0,737.0,85.0,76.0,59.0,301,836.0,6.0,901,842.0,-19.0,0,0,,,,,,
2015,3,17,2,AA,94,N3JYAA,SAN,JFK,745,740.0,-5.0,16.0,756.0,322.0,308.0,283.0,2446,1539.0,9.0,1607,1548.0,-19.0,0,0,,,,,,
2015,3,17,2,AA,34,N797AA,LAX,JFK,800,754.0,-6.0,18.0,812.0,338.0,302.0,278.0,2475,1550.0,6.0,1638,1556.0,-42.0,0,0,,,,,,
2015,3,17,2,DL,1947,N357NB,MSY,JFK,800,755.0,-5.0,9.0,804.0,174.0,163.0,149.0,1182,1133.0,5.0,1154,1138.0,-16.0,0,0,,,,,,
2015,3,17,2,DL,2185,N968DL,FLL,JFK,800,755.0,-5.0,14.0,809.0,174.0,168.0,146.0,1069,1035.0,8.0,1054,1043.0,-11.0,0,0,,,,,,
2015,3,17,2,UA,275,N588UA,LAX,JFK,803,756.0,-7.0,18.0,814.0,324.0,306.0,281.0,2475,1555.0,7.0,1627,1602.0,-25.0,0,0,,,,,,
2015,3,17,2,AA,44,N3AMAA,LAS,JFK,810,802.0,-8.0,17.0,819.0,292.0,278.0,255.0,2248,1534.0,6.0,1602,1540.0,-22.0,0,0,,,,,,
2015,3,17,2,B6,2,N729JB,FLL,JFK,810,803.0,-7.0,14.0,817.0,171.0,163.0,144.0,1069,1041.0,5.0,1101,1046.0,-15.0,0,0,,,,,,
